,index,number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_on,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,close_code,resolved_by,resolved_at,closed_at,duration
611,611,INC0000230,Active,True,1,0,4,True,Caller 844,Opener 24,2016-02-29 12:14:00,Creator 21,29/2/16 12:33,Updater 52,1/3/16 7:44,Phone,Location 122,Software - industry,SGF (inflor),Access denied,,2 - Medium,2 - Medium,3 - Moderate,Group 32,Assigned to 144,True,False,Do Not Notify,,,,,Solved Remotely (Work Around),Resolver 132,7/3/16 15:12,2016-03-24 18:40:00,2096760.0
612,612,INC0000230,Awaiting Problem,True,1,0,6,True,Caller 844,Opener 24,2016-02-29 12:14:00,Creator 21,29/2/16 12:33,Updater 728,4/3/16 14:00,Phone,Location 122,Software - industry,SGF (inflor),Access denied,,2 - Medium,2 - Medium,3 - Moderate,Group 32,Assigned to 144,True,False,Do Not Notify,,,,,Solved Remotely (Work Around),Resolver 132,7/3/16 15:12,2016-03-24 18:40:00,2096760.0
613,613,INC0000230,Awaiting Problem,True,1,0,7,True,Caller 844,Opener 24,2016-02-29 12:14:00,Creator 21,29/2/16 12:33,Updater 522,7/3/16 15:08,Phone,Location 122,Software - industry,SGF (inflor),Access denied,,2 - Medium,2 - Medium,3 - Moderate,Group 32,Assigned to 144,True,False,Do Not Notify,,,,,Solved Remotely (Work Around),Resolver 132,7/3/16 15:12,2016-03-24 18:40:00,2096760.0
614,614,INC0000230,Active,True,1,0,8,True,Caller 844,Opener 24,2016-02-29 12:14:00,Creator 21,29/2/16 12:33,Updater 522,7/3/16 15:09,Phone,Location 122,Software - industry,SGF (inflor),Access denied,,2 - Medium,2 - Medium,3 - Moderate,Group 32,Assigned to 144,True,False,Do Not Notify,,,,,Solved Remotely (Work Around),Resolver 132,7/3/16 15:12,2016-03-24 18:40:00,2096760.0
615,615,INC0000230,Resolved,True,1,0,9,True,Caller 844,Opener 24,2016-02-29 12:14:00,Creator 21,29/2/16 12:33,Updater 522,7/3/16 15:12,Phone,Location 122,Software - industry,SGF (inflor),Access denied,,2 - Medium,2 - Medium,3 - Moderate,Group 32,Assigned to 144,True,False,Do Not Notify,,,,,Solved Remotely (Work Around),Resolver 132,7/3/16 15:12,2016-03-24 18:40:00,2096760.0
616,616,INC0000230,Closed,False,1,0,10,False,Caller 844,Opener 24,2016-02-29 12:14:00,Creator 21,29/2/16 12:33,Updater 770,24/3/16 18:40,Phone,Location 122,Software - industry,SGF (inflor),Access denied,,2 - Medium,2 - Medium,3 - Moderate,Group 32,Assigned to 144,True,False,Do Not Notify,,,,,Solved Remotely (Work Around),Resolver 132,7/3/16 15:12,2016-03-24 18:40:00,2096760.0
1267,1267,INC0000418,New,True,0,0,0,True,Caller 1185,Opener 90,2016-02-29 18:35:00,Creator 79,29/2/16 18:44,Updater 371,29/2/16 18:44,Phone,Location 160,Software - industry,PI system,Report emission error,,2 - Medium,2 - Medium,3 - Moderate,Group 24,Assigned to 206,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 190,17/3/16 16:17,2016-03-24 18:59:00,2075040.0
1268,1268,INC0000418,Active,True,0,0,5,True,Caller 1185,Opener 90,2016-02-29 18:35:00,Creator 79,29/2/16 18:44,Updater 733,15/3/16 8:43,Phone,Location 160,Software - industry,PI system,Report emission error,,2 - Medium,2 - Medium,3 - Moderate,Group 24,Assigned to 206,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 190,17/3/16 16:17,2016-03-24 18:59:00,2075040.0
1269,1269,INC0000418,Active,True,0,0,6,True,Caller 1185,Opener 90,2016-02-29 18:35:00,Creator 79,29/2/16 18:44,Updater 733,15/3/16 8:45,Phone,Location 160,Software - industry,PI system,Report emission error,,2 - Medium,2 - Medium,3 - Moderate,Group 24,Assigned to 206,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 190,17/3/16 16:17,2016-03-24 18:59:00,2075040.0
1270,1270,INC0000418,Active,True,0,0,7,True,Caller 1185,Opener 90,2016-02-29 18:35:00,Creator 79,29/2/16 18:44,Updater 733,15/3/16 8:49,Phone,Location 160,Software - industry,PI system,Report emission error,,2 - Medium,2 - Medium,3 - Moderate,Group 24,Assigned to 206,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 190,17/3/16 16:17,2016-03-24 18:59:00,2075040.0
1271,1271,INC0000418,Awaiting User Info,True,0,0,8,True,Caller 1185,Opener 90,2016-02-29 18:35:00,Creator 79,29/2/16 18:44,Updater 733,15/3/16 10:45,Phone,Location 160,Software - industry,PI system,Report emission error,,2 - Medium,2 - Medium,3 - Moderate,Group 24,Assigned to 206,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 190,17/3/16 16:17,2016-03-24 18:59:00,2075040.0
1272,1272,INC0000418,Awaiting User Info,True,0,0,9,True,Caller 1185,Opener 90,2016-02-29 18:35:00,Creator 79,29/2/16 18:44,Updater 733,15/3/16 17:34,Phone,Location 160,Software - industry,PI system,Report emission error,,2 - Medium,2 - Medium,3 - Moderate,Group 24,Assigned to 206,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 190,17/3/16 16:17,2016-03-24 18:59:00,2075040.0
1273,1273,INC0000418,Active,True,0,0,10,True,Caller 1185,Opener 90,2016-02-29 18:35:00,Creator 79,29/2/16 18:44,Updater 733,17/3/16 16:12,Phone,Location 160,Software - industry,PI system,Report emission error,,2 - Medium,2 - Medium,3 - Moderate,Group 24,Assigned to 206,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 190,17/3/16 16:17,2016-03-24 18:59:00,2075040.0
1274,1274,INC0000418,Active,True,0,0,11,True,Caller 1185,Opener 90,2016-02-29 18:35:00,Creator 79,29/2/16 18:44,Updater 733,17/3/16 16:16,Phone,Location 160,Software - industry,PI system,Report emission error,,2 - Medium,2 - Medium,3 - Moderate,Group 24,Assigned to 206,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 190,17/3/16 16:17,2016-03-24 18:59:00,2075040.0
1275,1275,INC0000418,Resolved,True,0,0,12,True,Caller 1185,Opener 90,2016-02-29 18:35:00,Creator 79,29/2/16 18:44,Updater 733,17/3/16 16:17,Phone,Location 160,Software - industry,PI system,Report emission error,,2 - Medium,2 - Medium,3 - Moderate,Group 24,Assigned to 206,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 190,17/3/16 16:17,2016-03-24 18:59:00,2075040.0
1276,1276,INC0000418,Closed,False,0,0,13,False,Caller 1185,Opener 90,2016-02-29 18:35:00,Creator 79,29/2/16 18:44,Updater 770,24/3/16 18:59,Phone,Location 160,Software - industry,PI system,Report emission error,,2 - Medium,2 - Medium,3 - Moderate,Group 24,Assigned to 206,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 190,17/3/16 16:17,2016-03-24 18:59:00,2075040.0
1417,1417,INC0000494,New,True,0,0,0,True,Caller 807,Opener 56,2016-03-01 07:09:00,,,Updater 770,1/3/16 7:09,Phone,Location 122,Software,Windows,With failure,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,3/3/16 10:13,2016-03-08 11:00:00,618660.0
1418,1418,INC0000494,New,True,0,0,2,True,Caller 807,Opener 56,2016-03-01 07:09:00,,,Updater 226,1/3/16 8:00,Phone,Location 122,Software,Windows,With failure,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,3/3/16 10:13,2016-03-08 11:00:00,618660.0
1419,1419,INC0000494,New,True,0,0,3,True,Caller 807,Opener 56,2016-03-01 07:09:00,,,Updater 226,1/3/16 8:28,Phone,Location 122,Software - industry,Optivision,With failure,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,3/3/16 10:13,2016-03-08 11:00:00,618660.0
1420,1420,INC0000494,New,True,1,0,4,True,Caller 807,Opener 56,2016-03-01 07:09:00,,,Updater 633,1/3/16 11:06,Phone,Location 122,Software - industry,Optivision,With failure,,2 - Medium,2 - Medium,3 - Moderate,Group 61,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,3/3/16 10:13,2016-03-08 11:00:00,618660.0
1421,1421,INC0000494,New,True,1,0,5,True,Caller 807,Opener 56,2016-03-01 07:09:00,,,Updater 645,3/3/16 10:12,Phone,Location 122,Software - industry,Optivision,With failure,,2 - Medium,2 - Medium,3 - Moderate,Group 61,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,3/3/16 10:13,2016-03-08 11:00:00,618660.0
1422,1422,INC0000494,Resolved,True,1,0,6,True,Caller 807,Opener 56,2016-03-01 07:09:00,,,Updater 645,3/3/16 10:13,Phone,Location 122,Software - industry,Optivision,With failure,,2 - Medium,2 - Medium,3 - Moderate,Group 61,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,3/3/16 10:13,2016-03-08 11:00:00,618660.0
1423,1423,INC0000494,Closed,False,1,0,7,True,Caller 807,Opener 56,2016-03-01 07:09:00,,,Updater 770,8/3/16 11:00,Phone,Location 122,Software - industry,Optivision,With failure,,2 - Medium,2 - Medium,3 - Moderate,Group 61,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,3/3/16 10:13,2016-03-08 11:00:00,618660.0
1459,1459,INC0000505,New,True,0,0,0,True,Caller 3214,Opener 56,2016-03-01 08:10:00,,,Updater 770,1/3/16 8:10,Phone,Location 160,Software - industry,Optivision,Failure - application,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,3/3/16 10:10,2016-03-08 11:00:00,615000.0
1460,1460,INC0000505,New,True,0,0,1,True,Caller 3214,Opener 56,2016-03-01 08:10:00,,,Updater 226,1/3/16 8:24,Phone,Location 160,Software - industry,Optivision,Failure - application,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,3/3/16 10:10,2016-03-08 11:00:00,615000.0
1461,1461,INC0000505,New,True,1,0,2,True,Caller 3214,Opener 56,2016-03-01 08:10:00,,,Updater 633,1/3/16 19:21,Phone,Location 160,Software - industry,Optivision,Failure - application,,2 - Medium,2 - Medium,3 - Moderate,Group 61,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,3/3/16 10:10,2016-03-08 11:00:00,615000.0
1462,1462,INC0000505,Active,True,1,0,3,True,Caller 3214,Opener 56,2016-03-01 08:10:00,,,Updater 645,3/3/16 10:05,Phone,Location 160,Software - industry,Optivision,Failure - application,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 1,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,3/3/16 10:10,2016-03-08 11:00:00,615000.0
1463,1463,INC0000505,Active,True,1,0,4,True,Caller 3214,Opener 56,2016-03-01 08:10:00,,,Updater 645,3/3/16 10:06,Phone,Location 160,Software - industry,Optivision,Failure - application,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 1,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,3/3/16 10:10,2016-03-08 11:00:00,615000.0
1464,1464,INC0000505,Resolved,True,1,0,5,True,Caller 3214,Opener 56,2016-03-01 08:10:00,,,Updater 645,3/3/16 10:10,Phone,Location 160,Software - industry,Optivision,Failure - application,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 1,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,3/3/16 10:10,2016-03-08 11:00:00,615000.0
1465,1465,INC0000505,Closed,False,1,0,6,True,Caller 3214,Opener 56,2016-03-01 08:10:00,,,Updater 770,8/3/16 11:00,Phone,Location 160,Software - industry,Optivision,Failure - application,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 1,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 1,3/3/16 10:10,2016-03-08 11:00:00,615000.0
1904,1904,INC0000594,Active,True,0,0,0,True,Caller 86,Opener 7,2016-03-01 10:16:00,Creator 4,1/3/16 11:03,Updater 17,1/3/16 11:03,Phone,Location 160,Software - industry,Optivision,Database error,,2 - Medium,1 - High,2 - High,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:11,2016-03-24 18:59:00,2018580.0
1905,1905,INC0000594,Active,True,0,0,1,True,Caller 86,Opener 7,2016-03-01 10:16:00,Creator 4,1/3/16 11:03,Updater 17,1/3/16 12:10,Phone,Location 160,Software - industry,Optivision,Database error,,1 - High,1 - High,1 - Critical,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:11,2016-03-24 18:59:00,2018580.0
1906,1906,INC0000594,Active,True,0,0,6,True,Caller 86,Opener 7,2016-03-01 10:16:00,Creator 4,1/3/16 11:03,Updater 652,3/3/16 14:54,Phone,Location 160,Software - industry,Optivision,Database error,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:11,2016-03-24 18:59:00,2018580.0
1907,1907,INC0000594,Awaiting User Info,True,0,0,8,True,Caller 86,Opener 7,2016-03-01 10:16:00,Creator 4,1/3/16 11:03,Updater 17,8/3/16 9:24,Phone,Location 160,Software - industry,Optivision,Database error,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:11,2016-03-24 18:59:00,2018580.0
1908,1908,INC0000594,Resolved,True,0,0,12,True,Caller 86,Opener 7,2016-03-01 10:16:00,Creator 4,1/3/16 11:03,Updater 17,17/3/16 11:11,Phone,Location 160,Software - industry,Optivision,Database error,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:11,2016-03-24 18:59:00,2018580.0
1909,1909,INC0000594,Closed,False,0,0,13,False,Caller 86,Opener 7,2016-03-01 10:16:00,Creator 4,1/3/16 11:03,Updater 770,24/3/16 18:59,Phone,Location 160,Software - industry,Optivision,Database error,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:11,2016-03-24 18:59:00,2018580.0
2236,2236,INC0000665,Active,True,0,0,0,True,Caller 4047,Opener 7,2016-03-01 11:56:00,Creator 4,1/3/16 12:06,Updater 17,1/3/16 12:06,Phone,Location 82,Software - industry,Optivision,Error - indicator report (NEO/reporting portal/BIPA/RGO),,1 - High,1 - High,1 - Critical,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:12,2016-03-24 18:59:00,2012580.0
2237,2237,INC0000665,Active,True,0,0,1,True,Caller 4047,Opener 7,2016-03-01 11:56:00,Creator 4,1/3/16 12:06,Updater 17,1/3/16 13:00,Phone,Location 82,Software - industry,Optivision,Error - indicator report (NEO/reporting portal/BIPA/RGO),,1 - High,1 - High,1 - Critical,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:12,2016-03-24 18:59:00,2012580.0
2238,2238,INC0000665,Active,True,0,0,2,True,Caller 4047,Opener 7,2016-03-01 11:56:00,Creator 4,1/3/16 12:06,Updater 652,3/3/16 14:54,Phone,Location 82,Software - industry,Optivision,Error - indicator report (NEO/reporting portal/BIPA/RGO),,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:12,2016-03-24 18:59:00,2012580.0
2239,2239,INC0000665,Awaiting User Info,True,0,0,4,True,Caller 4047,Opener 7,2016-03-01 11:56:00,Creator 4,1/3/16 12:06,Updater 17,8/3/16 9:25,Phone,Location 82,Software - industry,Optivision,Error - indicator report (NEO/reporting portal/BIPA/RGO),,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:12,2016-03-24 18:59:00,2012580.0
2240,2240,INC0000665,Resolved,True,0,0,8,True,Caller 4047,Opener 7,2016-03-01 11:56:00,Creator 4,1/3/16 12:06,Updater 17,17/3/16 11:12,Phone,Location 82,Software - industry,Optivision,Error - indicator report (NEO/reporting portal/BIPA/RGO),,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:12,2016-03-24 18:59:00,2012580.0
2241,2241,INC0000665,Closed,False,0,0,9,False,Caller 4047,Opener 7,2016-03-01 11:56:00,Creator 4,1/3/16 12:06,Updater 770,24/3/16 18:59,Phone,Location 82,Software - industry,Optivision,Error - indicator report (NEO/reporting portal/BIPA/RGO),,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:12,2016-03-24 18:59:00,2012580.0
2443,2443,INC0000720,Active,True,0,0,0,True,Caller 4855,Opener 7,2016-03-01 13:10:00,Creator 4,1/3/16 13:14,Updater 17,1/3/16 13:14,Phone,Location 122,Software - industry,Optivision,,,1 - High,1 - High,1 - Critical,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:07,2016-03-24 18:59:00,2008140.0
2444,2444,INC0000720,Active,True,0,0,1,True,Caller 4855,Opener 7,2016-03-01 13:10:00,Creator 4,1/3/16 13:14,Updater 17,1/3/16 13:16,Phone,Location 122,Software - industry,Optivision,,,1 - High,1 - High,1 - Critical,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:07,2016-03-24 18:59:00,2008140.0
2445,2445,INC0000720,Active,True,0,0,2,True,Caller 4855,Opener 7,2016-03-01 13:10:00,Creator 4,1/3/16 13:14,Updater 652,3/3/16 14:52,Phone,Location 122,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:07,2016-03-24 18:59:00,2008140.0
2446,2446,INC0000720,Awaiting User Info,True,0,0,4,True,Caller 4855,Opener 7,2016-03-01 13:10:00,Creator 4,1/3/16 13:14,Updater 17,8/3/16 9:25,Phone,Location 122,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:07,2016-03-24 18:59:00,2008140.0
2447,2447,INC0000720,Resolved,True,0,0,8,True,Caller 4855,Opener 7,2016-03-01 13:10:00,Creator 4,1/3/16 13:14,Updater 17,17/3/16 11:07,Phone,Location 122,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:07,2016-03-24 18:59:00,2008140.0
2448,2448,INC0000720,Closed,False,0,0,9,False,Caller 4855,Opener 7,2016-03-01 13:10:00,Creator 4,1/3/16 13:14,Updater 770,24/3/16 18:59,Phone,Location 122,Software - industry,Optivision,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,Assigned to 6,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 5,17/3/16 11:07,2016-03-24 18:59:00,2008140.0
2947,2947,INC0000824,New,True,0,0,0,True,Caller 1827,Opener 102,2016-03-01 16:00:00,Creator 95,1/3/16 16:04,Updater 459,1/3/16 16:04,Phone,Location 167,Software - industry,SGF (inflor),Error - cadastre collaborator,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 144,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 132,10/3/16 11:18,2016-03-24 18:50:00,1997400.0
2948,2948,INC0000824,New,True,1,0,1,True,Caller 1827,Opener 102,2016-03-01 16:00:00,Creator 95,1/3/16 16:04,Updater 630,2/3/16 2:14,Phone,Location 167,Software - industry,SGF (inflor),Error - cadastre collaborator,,2 - Medium,2 - Medium,3 - Moderate,Group 33,Assigned to 144,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 132,10/3/16 11:18,2016-03-24 18:50:00,1997400.0
2949,2949,INC0000824,New,True,2,0,2,True,Caller 1827,Opener 102,2016-03-01 16:00:00,Creator 95,1/3/16 16:04,Updater 728,2/3/16 14:40,Phone,Location 167,Passwords and access,AD - network login,Login error,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 144,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 132,10/3/16 11:18,2016-03-24 18:50:00,1997400.0
2950,2950,INC0000824,New,True,2,0,3,True,Caller 1827,Opener 102,2016-03-01 16:00:00,Creator 95,1/3/16 16:04,Updater 371,2/3/16 16:36,Phone,Location 167,Passwords and access,AD - network login,Login error,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 144,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 132,10/3/16 11:18,2016-03-24 18:50:00,1997400.0
2951,2951,INC0000824,New,True,3,0,4,True,Caller 1827,Opener 102,2016-03-01 16:00:00,Creator 95,1/3/16 16:04,Updater 615,3/3/16 17:45,Phone,Location 167,Passwords and access,AD - network login,Login error,,2 - Medium,2 - Medium,3 - Moderate,Group 32,Assigned to 144,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 132,10/3/16 11:18,2016-03-24 18:50:00,1997400.0
2952,2952,INC0000824,New,True,4,0,5,True,Caller 1827,Opener 102,2016-03-01 16:00:00,Creator 95,1/3/16 16:04,Updater 728,4/3/16 13:53,Phone,Location 167,Passwords and access,AD - network login,Login error,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 144,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 132,10/3/16 11:18,2016-03-24 18:50:00,1997400.0
