,index,number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_on,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,close_code,resolved_by,resolved_at,closed_at,duration
123,123,INC0000080,New,True,0,0,4,True,Caller 1107,Opener 13,2016-02-29 08:33:00,,,Updater 493,29/2/16 20:31,Phone,Location 167,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,2/3/16 11:40,2016-03-07 12:00:00,617220.0
124,124,INC0000080,Active,True,0,0,5,True,Caller 1107,Opener 13,2016-02-29 08:33:00,,,Updater 98,29/2/16 23:13,Phone,Location 167,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,2/3/16 11:40,2016-03-07 12:00:00,617220.0
125,125,INC0000080,Resolved,True,0,0,6,True,Caller 1107,Opener 13,2016-02-29 08:33:00,,,Updater 52,2/3/16 11:40,Phone,Location 167,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,2/3/16 11:40,2016-03-07 12:00:00,617220.0
126,126,INC0000080,Closed,False,0,0,7,True,Caller 1107,Opener 13,2016-02-29 08:33:00,,,Updater 770,7/3/16 12:00,Phone,Location 167,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,2/3/16 11:40,2016-03-07 12:00:00,617220.0
357,357,INC0000137,New,True,0,0,1,True,Caller 829,Opener 13,2016-02-29 09:48:00,Creator 10,29/2/16 8:18,Updater 633,29/2/16 11:10,Phone,Location 42,Passwords and access,AD - network login,No access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/2/16 11:03,2016-03-05 12:00:00,439920.0
358,358,INC0000137,New,True,0,0,1,True,Caller 829,Opener 13,2016-02-29 09:48:00,Creator 10,29/2/16 8:18,Updater 52,29/2/16 9:52,Phone,Location 42,Passwords and access,AD - network login,No access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/2/16 11:03,2016-03-05 12:00:00,439920.0
359,359,INC0000137,Resolved,True,0,0,2,True,Caller 829,Opener 13,2016-02-29 09:48:00,Creator 10,29/2/16 8:18,Updater 52,29/2/16 11:03,Phone,Location 42,Passwords and access,AD - network login,No access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/2/16 11:03,2016-03-05 12:00:00,439920.0
360,360,INC0000137,Closed,False,0,0,3,True,Caller 829,Opener 13,2016-02-29 09:48:00,Creator 10,29/2/16 8:18,Updater 770,5/3/16 12:00,Phone,Location 42,Passwords and access,AD - network login,No access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 13,29/2/16 11:03,2016-03-05 12:00:00,439920.0
489,489,INC0000174,New,True,0,0,0,True,Caller 4068,Opener 56,2016-02-29 10:39:00,Creator 52,29/2/16 10:52,Updater 226,29/2/16 10:52,Phone,Location 42,Passwords and access,AD - network login,System,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver 170,2/3/16 13:01,2016-03-02 13:02:00,181380.0
490,490,INC0000174,New,True,0,0,3,True,Caller 4068,Opener 56,2016-02-29 10:39:00,Creator 52,29/2/16 10:52,Updater 630,1/3/16 1:57,Phone,Location 42,Passwords and access,AD - network login,System,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver 170,2/3/16 13:01,2016-03-02 13:02:00,181380.0
491,491,INC0000174,New,True,0,0,4,True,Caller 4068,Opener 56,2016-02-29 10:39:00,Creator 52,29/2/16 10:52,Updater 630,2/3/16 0:33,Phone,Location 42,Passwords and access,AD - network login,System,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver 170,2/3/16 13:01,2016-03-02 13:02:00,181380.0
492,492,INC0000174,New,True,1,0,6,True,Caller 4068,Opener 56,2016-02-29 10:39:00,Creator 52,29/2/16 10:52,Updater 630,2/3/16 0:58,Phone,Location 42,Passwords and access,AD - network login,System,,2 - Medium,2 - Medium,3 - Moderate,Group 50,,True,False,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver 170,2/3/16 13:01,2016-03-02 13:02:00,181380.0
493,493,INC0000174,New,True,1,0,7,True,Caller 4068,Opener 56,2016-02-29 10:39:00,Creator 52,29/2/16 10:52,Updater 677,2/3/16 13:01,Phone,Location 42,Passwords and access,AD - network login,System,,2 - Medium,2 - Medium,3 - Moderate,Group 50,,True,False,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver 170,2/3/16 13:01,2016-03-02 13:02:00,181380.0
494,494,INC0000174,Resolved,True,1,0,8,True,Caller 4068,Opener 56,2016-02-29 10:39:00,Creator 52,29/2/16 10:52,Updater 677,2/3/16 13:01,Phone,Location 42,Passwords and access,AD - network login,System,,2 - Medium,2 - Medium,3 - Moderate,Group 50,,True,False,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver 170,2/3/16 13:01,2016-03-02 13:02:00,181380.0
495,495,INC0000174,Closed,False,1,0,9,True,Caller 4068,Opener 56,2016-02-29 10:39:00,Creator 52,29/2/16 10:52,Updater 677,2/3/16 13:02,Phone,Location 42,Passwords and access,AD - network login,System,,2 - Medium,2 - Medium,3 - Moderate,Group 50,,True,False,Do Not Notify,,,,,Closed/Resolved by Caller,Resolver 170,2/3/16 13:01,2016-03-02 13:02:00,181380.0
647,647,INC0000250,New,True,0,0,0,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 770,29/2/16 12:43,Phone,Location 122,Software - industry,OCR,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
648,648,INC0000250,New,True,1,0,1,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 652,1/3/16 10:28,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 50,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
649,649,INC0000250,New,True,1,0,2,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 739,2/3/16 15:36,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 50,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
650,650,INC0000250,Active,True,2,0,3,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 739,2/3/16 15:37,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
651,651,INC0000250,Active,True,2,0,4,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 633,3/3/16 15:14,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
652,652,INC0000250,Active,True,3,0,5,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 390,4/3/16 11:10,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 50,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
653,653,INC0000250,Active,True,3,0,6,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 739,4/3/16 16:10,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 50,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
654,654,INC0000250,Active,True,4,0,7,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 739,4/3/16 16:10,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
655,655,INC0000250,Active,True,4,0,8,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 633,4/3/16 16:53,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
656,656,INC0000250,Awaiting User Info,True,4,0,9,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 633,4/3/16 16:53,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
657,657,INC0000250,Awaiting User Info,True,4,0,11,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 371,9/3/16 14:00,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
658,658,INC0000250,Awaiting User Info,True,4,0,12,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 52,12/3/16 10:25,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
659,659,INC0000250,Awaiting User Info,True,4,0,13,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 18,12/3/16 10:46,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
660,660,INC0000250,Awaiting User Info,True,4,0,14,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 98,12/3/16 18:36,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
661,661,INC0000250,Resolved,True,4,0,15,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 493,12/3/16 21:29,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 136,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
662,662,INC0000250,Resolved,True,4,0,16,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 493,12/3/16 21:30,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 136,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
663,663,INC0000250,Closed,False,4,0,17,False,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 770,24/3/16 18:50,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 136,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
1050,1050,INC0000352,Resolved,True,0,0,0,True,Caller 4176,Opener 24,2016-02-29 15:27:00,,,Updater 770,29/2/16 15:27,Phone,Location 29,Passwords and access,AD - network login,Access denied,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 26,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 24,,2016-03-05 17:00:00,437580.0
1051,1051,INC0000352,Closed,False,0,0,1,True,Caller 4176,Opener 24,2016-02-29 15:27:00,,,Updater 770,5/3/16 17:00,Phone,Location 29,Passwords and access,AD - network login,Access denied,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 26,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 24,,2016-03-05 17:00:00,437580.0
1125,1125,INC0000374,New,True,0,0,0,True,Caller 4701,Opener 148,2016-02-29 15:59:00,,,Updater 770,29/2/16 15:59,Phone,Location 42,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 156,29/2/16 16:22,2016-03-05 17:00:00,435660.0
1126,1126,INC0000374,Active,True,0,0,1,True,Caller 4701,Opener 148,2016-02-29 15:59:00,,,Updater 611,29/2/16 16:04,Phone,Location 42,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 168,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 156,29/2/16 16:22,2016-03-05 17:00:00,435660.0
1127,1127,INC0000374,Resolved,True,0,0,2,True,Caller 4701,Opener 148,2016-02-29 15:59:00,,,Updater 611,29/2/16 16:22,Phone,Location 42,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 168,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 156,29/2/16 16:22,2016-03-05 17:00:00,435660.0
1128,1128,INC0000374,Closed,False,0,0,3,True,Caller 4701,Opener 148,2016-02-29 15:59:00,,,Updater 770,5/3/16 17:00,Phone,Location 42,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 168,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 156,29/2/16 16:22,2016-03-05 17:00:00,435660.0
1453,1453,INC0000504,New,True,0,0,0,True,Caller 1201,Opener 13,2016-03-01 08:02:00,Creator 10,1/3/16 8:04,Updater 52,1/3/16 8:04,Phone,Location 111,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 122,2/3/16 16:26,2016-03-07 17:00:00,550680.0
1454,1454,INC0000504,New,True,0,0,2,True,Caller 1201,Opener 13,2016-03-01 08:02:00,Creator 10,1/3/16 8:04,Updater 52,1/3/16 8:16,Phone,Location 111,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 122,2/3/16 16:26,2016-03-07 17:00:00,550680.0
1455,1455,INC0000504,New,True,1,0,3,True,Caller 1201,Opener 13,2016-03-01 08:02:00,Creator 10,1/3/16 8:04,Updater 630,2/3/16 2:41,Phone,Location 111,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 51,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 122,2/3/16 16:26,2016-03-07 17:00:00,550680.0
1456,1456,INC0000504,New,True,2,0,4,True,Caller 1201,Opener 13,2016-03-01 08:02:00,Creator 10,1/3/16 8:04,Updater 726,2/3/16 11:39,Phone,Location 111,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 38,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 122,2/3/16 16:26,2016-03-07 17:00:00,550680.0
1457,1457,INC0000504,Resolved,True,2,0,5,True,Caller 1201,Opener 13,2016-03-01 08:02:00,Creator 10,1/3/16 8:04,Updater 499,2/3/16 16:26,Phone,Location 111,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 38,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 122,2/3/16 16:26,2016-03-07 17:00:00,550680.0
1458,1458,INC0000504,Closed,False,2,0,6,True,Caller 1201,Opener 13,2016-03-01 08:02:00,Creator 10,1/3/16 8:04,Updater 770,7/3/16 17:00,Phone,Location 111,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 38,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 122,2/3/16 16:26,2016-03-07 17:00:00,550680.0
1499,1499,INC0000513,New,True,0,0,0,True,Caller 2142,Opener 74,2016-03-01 08:30:00,,,Updater 770,1/3/16 8:30,Phone,Location 85,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 157,3/3/16 15:58,2016-03-08 16:00:00,631800.0
1500,1500,INC0000513,New,True,0,0,1,True,Caller 2142,Opener 74,2016-03-01 08:30:00,,,Updater 226,3/3/16 9:36,Phone,Location 85,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 157,3/3/16 15:58,2016-03-08 16:00:00,631800.0
1501,1501,INC0000513,New,True,0,0,2,True,Caller 2142,Opener 74,2016-03-01 08:30:00,,,Updater 615,3/3/16 15:56,Phone,Location 85,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 157,3/3/16 15:58,2016-03-08 16:00:00,631800.0
1502,1502,INC0000513,Resolved,True,0,0,3,True,Caller 2142,Opener 74,2016-03-01 08:30:00,,,Updater 615,3/3/16 15:58,Phone,Location 85,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 157,3/3/16 15:58,2016-03-08 16:00:00,631800.0
1503,1503,INC0000513,Closed,False,0,0,4,True,Caller 2142,Opener 74,2016-03-01 08:30:00,,,Updater 770,8/3/16 16:00,Phone,Location 85,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 157,3/3/16 15:58,2016-03-08 16:00:00,631800.0
1559,1559,INC0000526,Active,True,0,0,0,True,Caller 4068,Opener 162,2016-03-01 08:52:00,,,Updater 770,1/3/16 8:52,Phone,Location 42,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 68,Assigned to 149,True,False,Do Not Notify,,,,,Internal close code 1,Resolver 89,2/3/16 8:00,2016-03-07 09:00:00,518880.00000000006
1560,1560,INC0000526,Resolved,True,0,0,2,True,Caller 4068,Opener 162,2016-03-01 08:52:00,,,Updater 347,2/3/16 8:00,Phone,Location 42,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 68,Assigned to 149,True,False,Do Not Notify,,,,,Internal close code 1,Resolver 89,2/3/16 8:00,2016-03-07 09:00:00,518880.00000000006
1561,1561,INC0000526,Closed,False,0,0,3,True,Caller 4068,Opener 162,2016-03-01 08:52:00,,,Updater 770,7/3/16 9:00,Phone,Location 42,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 68,Assigned to 149,True,False,Do Not Notify,,,,,Internal close code 1,Resolver 89,2/3/16 8:00,2016-03-07 09:00:00,518880.00000000006
1768,1768,INC0000565,New,True,0,0,0,True,Caller 2119,Opener 56,2016-03-01 09:42:00,,,Updater 770,1/3/16 9:42,Phone,Location 122,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 161,3/3/16 17:13,2016-03-08 18:00:00,634680.0
1769,1769,INC0000565,New,True,1,0,2,True,Caller 2119,Opener 56,2016-03-01 09:42:00,,,Updater 630,2/3/16 1:39,Phone,Location 122,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 50,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 161,3/3/16 17:13,2016-03-08 18:00:00,634680.0
1770,1770,INC0000565,New,True,1,0,3,True,Caller 2119,Opener 56,2016-03-01 09:42:00,,,Updater 318,3/3/16 11:54,Phone,Location 122,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 50,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 161,3/3/16 17:13,2016-03-08 18:00:00,634680.0
1771,1771,INC0000565,New,True,1,0,4,True,Caller 2119,Opener 56,2016-03-01 09:42:00,,,Updater 739,3/3/16 12:27,Phone,Location 122,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 50,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 161,3/3/16 17:13,2016-03-08 18:00:00,634680.0
1772,1772,INC0000565,New,True,2,0,5,True,Caller 2119,Opener 56,2016-03-01 09:42:00,,,Updater 739,3/3/16 12:28,Phone,Location 122,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 161,3/3/16 17:13,2016-03-08 18:00:00,634680.0
1773,1773,INC0000565,Resolved,True,2,0,6,True,Caller 2119,Opener 56,2016-03-01 09:42:00,,,Updater 633,3/3/16 17:13,Phone,Location 122,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 161,3/3/16 17:13,2016-03-08 18:00:00,634680.0
1774,1774,INC0000565,Closed,False,2,0,7,True,Caller 2119,Opener 56,2016-03-01 09:42:00,,,Updater 770,8/3/16 18:00,Phone,Location 122,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 161,3/3/16 17:13,2016-03-08 18:00:00,634680.0
1846,1846,INC0000579,New,True,0,0,0,True,Caller 3370,Opener 119,2016-03-01 09:57:00,,,Updater 770,1/3/16 9:57,Phone,Location 111,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 157,3/3/16 18:34,2016-03-08 19:00:00,637380.0
1847,1847,INC0000579,New,True,1,0,1,True,Caller 3370,Opener 119,2016-03-01 09:57:00,,,Updater 630,2/3/16 1:41,Phone,Location 111,Passwords and access,AD - network login,Access,,2 - Medium,2 - Medium,3 - Moderate,Group 50,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 157,3/3/16 18:34,2016-03-08 19:00:00,637380.0
1848,1848,INC0000579,New,True,1,0,2,True,Caller 3370,Opener 119,2016-03-01 09:57:00,,,Updater 79,3/3/16 11:13,Phone,Location 111,Passwords and access,AD - network login,Access,,1 - High,1 - High,1 - Critical,Group 50,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 157,3/3/16 18:34,2016-03-08 19:00:00,637380.0
1849,1849,INC0000579,New,True,2,0,3,True,Caller 3370,Opener 119,2016-03-01 09:57:00,,,Updater 549,3/3/16 11:45,Phone,Location 111,Passwords and access,AD - network login,Access,,1 - High,1 - High,1 - Critical,Group 66,,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 157,3/3/16 18:34,2016-03-08 19:00:00,637380.0
