,index,number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_on,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,close_code,resolved_by,resolved_at,closed_at,duration
211,211,INC0000102,Active,True,3,0,10,True,Caller 287,Opener 56,2016-02-29 09:06:00,Creator 52,29/2/16 9:13,Updater 289,4/3/16 14:08,Phone,Location 39,Printer,Laser,Configure printer,,2 - Medium,2 - Medium,3 - Moderate,Group 28,Assigned to 28,True,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver 26,17/3/16 16:28,2016-03-24 18:59:00,2109180.0
212,212,INC0000102,Active,True,4,0,11,True,Caller 287,Opener 56,2016-02-29 09:06:00,Creator 52,29/2/16 9:13,Updater 114,4/3/16 15:51,Phone,Location 39,Printer,Laser,Configure printer,,2 - Medium,2 - Medium,3 - Moderate,Group 22,Assigned to 28,True,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver 26,17/3/16 16:28,2016-03-24 18:59:00,2109180.0
213,213,INC0000102,Awaiting User Info,True,4,0,12,True,Caller 287,Opener 56,2016-02-29 09:06:00,Creator 52,29/2/16 9:13,Updater 436,7/3/16 11:50,Phone,Location 39,Printer,Laser,Configure printer,,2 - Medium,2 - Medium,3 - Moderate,Group 22,Assigned to 28,True,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver 26,17/3/16 16:28,2016-03-24 18:59:00,2109180.0
214,214,INC0000102,Awaiting User Info,True,4,0,14,True,Caller 287,Opener 56,2016-02-29 09:06:00,Creator 52,29/2/16 9:13,Updater 436,11/3/16 11:53,Phone,Location 39,Printer,Laser,Configure printer,,2 - Medium,2 - Medium,3 - Moderate,Group 22,Assigned to 28,True,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver 26,17/3/16 16:28,2016-03-24 18:59:00,2109180.0
215,215,INC0000102,Awaiting User Info,True,4,0,15,True,Caller 287,Opener 56,2016-02-29 09:06:00,Creator 52,29/2/16 9:13,Updater 114,14/3/16 8:12,Phone,Location 39,Printer,Laser,Configure printer,,2 - Medium,2 - Medium,3 - Moderate,Group 22,Assigned to 28,True,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver 26,17/3/16 16:28,2016-03-24 18:59:00,2109180.0
216,216,INC0000102,Resolved,True,4,0,16,True,Caller 287,Opener 56,2016-02-29 09:06:00,Creator 52,29/2/16 9:13,Updater 114,14/3/16 8:13,Phone,Location 39,Printer,Laser,Configure printer,,2 - Medium,2 - Medium,3 - Moderate,Group 22,Assigned to 28,True,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver 26,17/3/16 16:28,2016-03-24 18:59:00,2109180.0
217,217,INC0000102,Active,True,4,1,17,True,Caller 287,Opener 56,2016-02-29 09:06:00,Creator 52,29/2/16 9:13,Updater 207,17/3/16 16:27,Phone,Location 39,Printer,Laser,Configure printer,,2 - Medium,2 - Medium,3 - Moderate,Group 22,Assigned to 28,True,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver 26,17/3/16 16:28,2016-03-24 18:59:00,2109180.0
218,218,INC0000102,Resolved,True,4,1,18,True,Caller 287,Opener 56,2016-02-29 09:06:00,Creator 52,29/2/16 9:13,Updater 207,17/3/16 16:28,Phone,Location 39,Printer,Laser,Configure printer,,2 - Medium,2 - Medium,3 - Moderate,Group 22,Assigned to 28,True,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver 26,17/3/16 16:28,2016-03-24 18:59:00,2109180.0
219,219,INC0000102,Closed,False,4,1,19,False,Caller 287,Opener 56,2016-02-29 09:06:00,Creator 52,29/2/16 9:13,Updater 770,24/3/16 18:59,Phone,Location 39,Printer,Laser,Configure printer,,2 - Medium,2 - Medium,3 - Moderate,Group 22,Assigned to 28,True,False,Do Not Notify,,,,,Not Solved (Not Reproducible),Resolver 26,17/3/16 16:28,2016-03-24 18:59:00,2109180.0
522,522,INC0000197,New,True,0,0,0,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 226,29/2/16 11:17,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
523,523,INC0000197,New,True,1,0,2,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 633,29/2/16 11:51,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 68,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
524,524,INC0000197,New,True,2,0,5,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 347,7/3/16 8:52,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 63,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
525,525,INC0000197,New,True,3,0,6,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 587,7/3/16 9:50,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
526,526,INC0000197,Active,True,3,0,7,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 746,7/3/16 14:35,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
527,527,INC0000197,Active,True,3,0,8,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 746,7/3/16 15:04,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
528,528,INC0000197,Awaiting User Info,True,3,0,9,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 746,7/3/16 15:04,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
529,529,INC0000197,Awaiting User Info,True,3,0,10,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 746,8/3/16 13:45,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
530,530,INC0000197,Active,True,3,0,11,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 746,9/3/16 8:12,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
531,531,INC0000197,Active,True,3,0,12,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 746,9/3/16 8:19,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
532,532,INC0000197,Active,True,3,0,14,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 746,9/3/16 8:24,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
533,533,INC0000197,Active,True,4,0,15,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 746,9/3/16 8:24,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
534,534,INC0000197,Active,True,5,0,16,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 113,9/3/16 9:18,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 51,,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
535,535,INC0000197,Active,True,5,0,17,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 238,9/3/16 11:46,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 51,,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
536,536,INC0000197,Active,True,6,0,18,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 238,9/3/16 11:46,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 19,,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
537,537,INC0000197,Active,True,7,0,20,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 289,14/3/16 17:03,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
538,538,INC0000197,Active,True,7,0,21,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 746,15/3/16 14:09,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
539,539,INC0000197,Active,True,7,0,22,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 746,15/3/16 17:41,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
540,540,INC0000197,Awaiting User Info,True,7,0,23,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 746,15/3/16 17:41,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
541,541,INC0000197,Awaiting User Info,True,7,0,26,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 746,22/3/16 13:30,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
542,542,INC0000197,Awaiting User Info,True,7,0,28,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 746,24/3/16 17:12,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
543,543,INC0000197,Active,True,7,0,30,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 318,29/3/16 11:26,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
544,544,INC0000197,Awaiting User Info,True,7,0,31,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 746,29/3/16 12:57,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
545,545,INC0000197,Active,True,7,0,32,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 746,31/3/16 10:09,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
546,546,INC0000197,Resolved,True,7,0,33,True,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 746,31/3/16 11:13,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,True,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
547,547,INC0000197,Closed,False,7,0,34,False,Caller 191,Opener 56,2016-02-29 11:02:00,Creator 52,29/2/16 11:17,Updater 770,5/4/16 11:59,Phone,Location 85,SAP ECC,PRD,Wood supply,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,True,Do Not Notify,,,,,Solved Remotely (Permanently),Resolver 140,31/3/16 11:13,2016-04-05 11:59:00,3113820.0
647,647,INC0000250,New,True,0,0,0,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 770,29/2/16 12:43,Phone,Location 122,Software - industry,OCR,,,2 - Medium,2 - Medium,3 - Moderate,Group 61,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
648,648,INC0000250,New,True,1,0,1,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 652,1/3/16 10:28,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 50,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
649,649,INC0000250,New,True,1,0,2,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 739,2/3/16 15:36,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 50,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
650,650,INC0000250,Active,True,2,0,3,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 739,2/3/16 15:37,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
651,651,INC0000250,Active,True,2,0,4,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 633,3/3/16 15:14,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
652,652,INC0000250,Active,True,3,0,5,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 390,4/3/16 11:10,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 50,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
653,653,INC0000250,Active,True,3,0,6,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 739,4/3/16 16:10,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 50,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
654,654,INC0000250,Active,True,4,0,7,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 739,4/3/16 16:10,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
655,655,INC0000250,Active,True,4,0,8,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 633,4/3/16 16:53,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
656,656,INC0000250,Awaiting User Info,True,4,0,9,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 633,4/3/16 16:53,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
657,657,INC0000250,Awaiting User Info,True,4,0,11,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 371,9/3/16 14:00,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
658,658,INC0000250,Awaiting User Info,True,4,0,12,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 52,12/3/16 10:25,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
659,659,INC0000250,Awaiting User Info,True,4,0,13,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 18,12/3/16 10:46,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
660,660,INC0000250,Awaiting User Info,True,4,0,14,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 98,12/3/16 18:36,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
661,661,INC0000250,Resolved,True,4,0,15,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 493,12/3/16 21:29,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 136,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
662,662,INC0000250,Resolved,True,4,0,16,True,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 493,12/3/16 21:30,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 136,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
663,663,INC0000250,Closed,False,4,0,17,False,Caller 1561,Opener 119,2016-02-29 12:43:00,,,Updater 770,24/3/16 18:50,Phone,Location 122,Passwords and access,AD - network login,,,2 - Medium,2 - Medium,3 - Moderate,Group 66,Assigned to 136,True,False,Do Not Notify,,,,,Solved (Work Around),Resolver 124,12/3/16 21:30,2016-03-24 18:50:00,2095620.0
724,724,INC0000268,New,True,0,0,0,True,Caller 2528,Opener 119,2016-02-29 13:24:00,Creator 100,29/2/16 13:29,Updater 488,29/2/16 13:29,Phone,Location 49,Desktop,Not apply,No access,,2 - Medium,2 - Medium,3 - Moderate,Group 28,Assigned to 153,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 140,9/3/16 8:46,2016-03-24 18:40:00,2092560.0
725,725,INC0000268,New,True,0,0,1,True,Caller 2528,Opener 119,2016-02-29 13:24:00,Creator 100,29/2/16 13:29,Updater 746,29/2/16 17:10,Phone,Location 49,Desktop,Not apply,No access,,2 - Medium,2 - Medium,3 - Moderate,Group 28,Assigned to 153,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 140,9/3/16 8:46,2016-03-24 18:40:00,2092560.0
726,726,INC0000268,Awaiting Problem,True,1,0,2,True,Caller 2528,Opener 119,2016-02-29 13:24:00,Creator 100,29/2/16 13:29,Updater 746,29/2/16 17:10,Phone,Location 49,Desktop,Not apply,No access,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 140,9/3/16 8:46,2016-03-24 18:40:00,2092560.0
727,727,INC0000268,Active,True,1,0,3,True,Caller 2528,Opener 119,2016-02-29 13:24:00,Creator 100,29/2/16 13:29,Updater 746,1/3/16 8:35,Phone,Location 49,Desktop,Not apply,No access,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 140,9/3/16 8:46,2016-03-24 18:40:00,2092560.0
728,728,INC0000268,Active,True,1,0,4,True,Caller 2528,Opener 119,2016-02-29 13:24:00,Creator 100,29/2/16 13:29,Updater 746,1/3/16 14:28,Phone,Location 49,Desktop,Not apply,No access,,2 - Medium,2 - Medium,3 - Moderate,Group 26,Assigned to 153,True,False,Do Not Notify,,,,,Solved (Permanently),Resolver 140,9/3/16 8:46,2016-03-24 18:40:00,2092560.0
